DEWP,TEMP,PRES,Iws,Is,Ir,hour_sin,hour_cos,pm2_1,pm2_24,pm2_24_mean
4,9.0,1003.0,3.13,0,0,1.0,6.123233995736766e-17,86.0,130.0,106.58333333333333
4,13.0,1003.0,0.89,0,0,0.9659258262890683,-0.25881904510252063,58.0,136.0,103.58333333333333
0,20.0,1003.0,1.79,0,0,0.8660254037844387,-0.49999999999999983,60.0,147.0,100.41666666666667
0,21.0,1003.0,1.79,0,0,0.7071067811865476,-0.7071067811865475,55.0,148.0,96.58333333333333
-4,22.0,1004.0,8.94,0,0,0.49999999999999994,-0.8660254037844387,39.0,168.0,92.04166666666667
-4,23.0,1003.0,18.77,0,0,0.258819045102521,-0.9659258262890682,33.0,201.0,86.41666666666667
-5,24.0,1003.0,29.95,0,0,1.2246467991473532e-16,-1.0,34.0,188.0,79.45833333333333
-5,25.0,1002.0,39.78,0,0,-0.2588190451025208,-0.9659258262890683,34.0,150.0,73.04166666666667
-5,26.0,1001.0,50.96,0,0,-0.4999999999999998,-0.8660254037844388,37.0,118.0,68.33333333333333
-5,26.0,1001.0,63.03,0,0,-0.7071067811865471,-0.7071067811865479,38.0,84.0,65.0
-5,27.0,1000.0,72.86,0,0,-0.8660254037844384,-0.5000000000000004,32.0,59.0,62.833333333333336
-4,26.0,1000.0,81.8,0,0,-0.9659258262890683,-0.25881904510252063,30.0,44.0,61.625
-1,23.0,1001.0,86.72,0,0,-1.0,-1.8369701987210297e-16,26.0,39.0,60.875
0,22.0,1001.0,89.85,0,0,-0.9659258262890684,0.2588190451025203,23.0,35.0,60.208333333333336
2,19.0,1002.0,0.89,0,0,-0.8660254037844386,0.5000000000000001,28.0,63.0,59.916666666666664
3,18.0,1004.0,1.79,0,0,-0.7071067811865477,0.7071067811865474,37.0,95.0,58.833333333333336
3,17.0,1004.0,0.89,0,0,-0.5000000000000004,0.8660254037844384,43.0,79.0,56.666666666666664
4,16.0,1004.0,3.13,0,0,-0.25881904510252157,0.9659258262890681,30.0,75.0,54.625
6,16.0,1005.0,0.89,0,0,0.0,1.0,31.0,97.0,52.791666666666664
5,13.0,1005.0,1.79,0,0,0.25881904510252074,0.9659258262890683,40.0,110.0,50.416666666666664
4,14.0,1005.0,3.13,0,0,0.49999999999999994,0.8660254037844387,46.0,111.0,47.75
5,12.0,1006.0,7.15,0,0,0.7071067811865475,0.7071067811865476,30.0,98.0,44.375
4,13.0,1006.0,10.28,0,0,0.8660254037844386,0.5000000000000001,27.0,97.0,41.416666666666664
4,13.0,1007.0,13.41,0,0,0.9659258262890683,0.25881904510252074,26.0,86.0,38.458333333333336
4,16.0,1007.0,18.33,0,0,1.0,6.123233995736766e-17,17.0,58.0,35.583333333333336
5,17.0,1008.0,3.13,0,0,0.9659258262890683,-0.25881904510252063,19.0,60.0,33.958333333333336
5,19.0,1009.0,4.02,0,0,0.8660254037844387,-0.49999999999999983,15.0,55.0,32.083333333333336
5,21.0,1009.0,8.04,0,0,0.7071067811865476,-0.7071067811865475,27.0,39.0,30.916666666666668
3,23.0,1009.0,4.02,0,0,0.258819045102521,-0.9659258262890682,23.0,33.0,30.25
3,24.0,1008.0,3.13,0,0,1.2246467991473532e-16,-1.0,18.0,34.0,29.625
2,25.0,1007.0,1.79,0,0,-0.2588190451025208,-0.9659258262890683,14.0,34.0,28.791666666666668
3,26.0,1006.0,3.58,0,0,-0.4999999999999998,-0.8660254037844388,16.0,37.0,28.041666666666668
4,26.0,1006.0,4.02,0,0,-0.7071067811865471,-0.7071067811865479,20.0,38.0,27.333333333333332
3,26.0,1006.0,7.15,0,0,-0.8660254037844384,-0.5000000000000004,29.0,32.0,26.958333333333332
4,25.0,1006.0,8.94,0,0,-0.9659258262890683,-0.25881904510252063,45.0,30.0,27.5
4,24.0,1007.0,12.07,0,0,-1.0,-1.8369701987210297e-16,46.0,26.0,28.166666666666668
3,23.0,1007.0,16.99,0,0,-0.9659258262890684,0.2588190451025203,48.0,23.0,29.083333333333332
4,21.0,1008.0,20.12,0,0,-0.8660254037844386,0.5000000000000001,47.0,28.0,30.083333333333332
5,20.0,1009.0,23.25,0,0,-0.7071067811865477,0.7071067811865474,39.0,37.0,30.541666666666668
5,18.0,1010.0,25.04,0,0,-0.5000000000000004,0.8660254037844384,53.0,43.0,31.208333333333332
5,19.0,1011.0,29.06,0,0,-0.25881904510252157,0.9659258262890681,55.0,30.0,31.708333333333332
7,16.0,1012.0,33.08,0,0,0.0,1.0,50.0,31.0,32.541666666666664
7,15.0,1012.0,37.1,0,0,0.25881904510252074,0.9659258262890683,69.0,40.0,34.125
7,15.0,1012.0,38.89,0,0,0.49999999999999994,0.8660254037844387,80.0,46.0,35.791666666666664
6,14.0,1012.0,40.68,0,0,0.7071067811865475,0.7071067811865476,88.0,30.0,37.541666666666664
6,14.0,1012.0,0.89,0,0,0.8660254037844386,0.5000000000000001,62.0,27.0,38.875
6,14.0,1013.0,0.89,0,0,0.9659258262890683,0.25881904510252074,54.0,26.0,40.0
6,14.0,1013.0,1.78,0,0,1.0,6.123233995736766e-17,66.0,17.0,41.666666666666664
7,15.0,1013.0,2.67,0,0,0.9659258262890683,-0.25881904510252063,64.0,19.0,43.625
7,18.0,1013.0,5.8,0,0,0.8660254037844387,-0.49999999999999983,79.0,15.0,46.125
6,19.0,1013.0,7.59,0,0,0.7071067811865476,-0.7071067811865475,82.0,27.0,48.916666666666664
6,21.0,1012.0,9.38,0,0,0.49999999999999994,-0.8660254037844387,80.0,23.0,51.125
5,22.0,1011.0,13.4,0,0,0.258819045102521,-0.9659258262890682,63.0,18.0,52.791666666666664
7,20.0,1010.0,17.42,0,0,1.2246467991473532e-16,-1.0,54.0,14.0,54.291666666666664
5,20.0,1010.0,22.34,0,0,-0.2588190451025208,-0.9659258262890683,59.0,16.0,56.166666666666664
6,20.0,1009.0,25.47,0,1,-0.4999999999999998,-0.8660254037844388,53.0,20.0,57.708333333333336
9,15.0,1009.0,29.49,0,2,-0.7071067811865471,-0.7071067811865479,39.0,29.0,58.5
11,14.0,1009.0,31.28,0,3,-0.8660254037844384,-0.5000000000000004,40.0,45.0,58.958333333333336
11,13.0,1008.0,0.89,0,4,-0.9659258262890683,-0.25881904510252063,42.0,46.0,58.833333333333336
11,13.0,1008.0,4.92,0,5,-1.0,-1.8369701987210297e-16,46.0,48.0,58.833333333333336
11,13.0,1008.0,8.05,0,6,-0.9659258262890684,0.2588190451025203,44.0,47.0,58.666666666666664
12,12.0,1007.0,1.79,0,7,-0.8660254037844386,0.5000000000000001,41.0,39.0,58.416666666666664
12,12.0,1007.0,0.89,0,8,-0.7071067811865477,0.7071067811865474,58.0,53.0,59.208333333333336
12,12.0,1007.0,1.78,0,9,-0.5000000000000004,0.8660254037844384,63.0,55.0,59.625
12,13.0,1007.0,1.79,0,0,-0.25881904510252157,0.9659258262890681,65.0,50.0,60.041666666666664
12,13.0,1006.0,0.89,0,0,0.0,1.0,61.0,69.0,60.5
12,13.0,1005.0,0.89,0,0,0.25881904510252074,0.9659258262890683,76.0,80.0,60.791666666666664
11,12.0,1003.0,2.68,0,0,0.49999999999999994,0.8660254037844387,78.0,88.0,60.708333333333336
12,12.0,1004.0,4.47,0,0,0.7071067811865475,0.7071067811865476,74.0,62.0,60.125
11,12.0,1004.0,5.36,0,0,0.8660254037844386,0.5000000000000001,78.0,54.0,60.791666666666664
11,12.0,1005.0,7.15,0,0,0.9659258262890683,0.25881904510252074,83.0,66.0,62.0
12,13.0,1005.0,8.94,0,0,1.0,6.123233995736766e-17,79.0,64.0,62.541666666666664
12,13.0,1005.0,10.73,0,0,0.9659258262890683,-0.25881904510252063,88.0,79.0,63.541666666666664
13,15.0,1006.0,14.75,0,0,0.8660254037844387,-0.49999999999999983,82.0,82.0,63.666666666666664
13,17.0,1006.0,16.54,0,0,0.7071067811865476,-0.7071067811865475,84.0,80.0,63.75
13,21.0,1006.0,18.33,0,0,0.49999999999999994,-0.8660254037844387,94.0,63.0,64.33333333333333
12,24.0,1006.0,21.46,0,0,0.258819045102521,-0.9659258262890682,75.0,54.0,64.83333333333333
9,24.0,1006.0,1.79,0,0,1.2246467991473532e-16,-1.0,40.0,59.0,64.25
9,25.0,1005.0,1.79,0,0,-0.2588190451025208,-0.9659258262890683,33.0,53.0,63.166666666666664
7,25.0,1005.0,1.79,0,0,-0.4999999999999998,-0.8660254037844388,38.0,39.0,62.541666666666664
9,24.0,1005.0,0.89,0,0,-0.7071067811865471,-0.7071067811865479,22.0,40.0,61.833333333333336
4,25.0,1006.0,3.13,0,0,-0.8660254037844384,-0.5000000000000004,19.0,42.0,60.958333333333336
2,24.0,1006.0,10.28,0,0,-0.9659258262890683,-0.25881904510252063,23.0,46.0,60.166666666666664
-1,23.0,1007.0,15.2,0,1,-1.0,-1.8369701987210297e-16,18.0,44.0,59.0
1,23.0,1007.0,21.01,0,2,-0.9659258262890684,0.2588190451025203,20.0,41.0,58.0
0,22.0,1008.0,25.03,0,0,-0.8660254037844386,0.5000000000000001,20.0,58.0,57.125
1,21.0,1009.0,29.95,0,0,-0.7071067811865477,0.7071067811865474,25.0,63.0,55.75
3,21.0,1009.0,33.97,0,0,-0.5000000000000004,0.8660254037844384,35.0,65.0,54.583333333333336
3,20.0,1009.0,37.99,0,0,-0.25881904510252157,0.9659258262890681,28.0,61.0,53.041666666666664
3,19.0,1009.0,42.91,0,0,0.0,1.0,28.0,76.0,51.666666666666664
3,20.0,1009.0,46.93,0,0,0.25881904510252074,0.9659258262890683,31.0,78.0,49.791666666666664
4,18.0,1009.0,48.72,0,0,0.49999999999999994,0.8660254037844387,26.0,74.0,47.625
9,15.0,1008.0,0.89,0,0,0.7071067811865475,0.7071067811865476,22.0,78.0,45.458333333333336
7,15.0,1008.0,1.78,0,0,0.8660254037844386,0.5000000000000001,16.0,83.0,42.875
5,12.0,1009.0,1.79,0,0,0.9659258262890683,0.25881904510252074,20.0,79.0,40.25
7,14.0,1009.0,4.92,0,0,1.0,6.123233995736766e-17,24.0,88.0,37.958333333333336
7,16.0,1010.0,8.05,0,0,0.9659258262890683,-0.25881904510252063,33.0,82.0,35.666666666666664
5,19.0,1009.0,12.07,0,0,0.8660254037844387,-0.49999999999999983,32.0,84.0,33.583333333333336
4,21.0,1009.0,15.2,0,0,0.7071067811865476,-0.7071067811865475,44.0,94.0,31.916666666666668
4,23.0,1009.0,3.13,0,0,0.49999999999999994,-0.8660254037844387,76.0,75.0,31.166666666666668
0,25.0,1009.0,0.89,0,0,0.258819045102521,-0.9659258262890682,27.0,40.0,29.166666666666668
3,26.0,1008.0,1.79,0,0,1.2246467991473532e-16,-1.0,24.0,33.0,28.5
4,26.0,1008.0,5.81,0,0,-0.2588190451025208,-0.9659258262890683,21.0,38.0,28.0
4,26.0,1007.0,8.94,0,0,-0.4999999999999998,-0.8660254037844388,28.0,22.0,27.583333333333332
6,26.0,1006.0,12.07,0,0,-0.7071067811865471,-0.7071067811865479,32.0,19.0,28.0
5,26.0,1006.0,15.2,0,0,-0.8660254037844384,-0.5000000000000004,70.0,23.0,30.125
6,26.0,1006.0,19.22,0,0,-0.9659258262890683,-0.25881904510252063,41.0,18.0,30.875
7,24.0,1006.0,24.14,0,0,-1.0,-1.8369701987210297e-16,29.0,20.0,31.333333333333332
7,22.0,1006.0,29.06,0,0,-0.9659258262890684,0.2588190451025203,23.0,20.0,31.458333333333332
9,21.0,1006.0,33.08,0,0,-0.8660254037844386,0.5000000000000001,24.0,25.0,31.625
11,19.0,1007.0,36.21,0,0,-0.7071067811865477,0.7071067811865474,27.0,35.0,31.708333333333332
13,18.0,1007.0,39.34,0,0,-0.5000000000000004,0.8660254037844384,35.0,28.0,31.708333333333332
13,17.0,1007.0,42.47,0,0,-0.25881904510252157,0.9659258262890681,46.0,28.0,32.458333333333336
13,16.0,1006.0,45.6,0,0,0.0,1.0,56.0,31.0,33.625
13,15.0,1006.0,48.73,0,0,0.25881904510252074,0.9659258262890683,80.0,26.0,35.666666666666664
12,15.0,1006.0,50.52,0,0,0.49999999999999994,0.8660254037844387,83.0,22.0,38.041666666666664
12,13.0,1006.0,51.41,0,0,0.7071067811865475,0.7071067811865476,86.0,16.0,40.708333333333336
12,13.0,1006.0,52.3,0,0,0.8660254037844386,0.5000000000000001,92.0,20.0,43.875
11,12.0,1006.0,0.89,0,0,0.9659258262890683,0.25881904510252074,98.0,24.0,47.125
12,13.0,1007.0,1.79,0,0,1.0,6.123233995736766e-17,98.0,33.0,50.208333333333336
14,15.0,1007.0,0.89,0,0,0.9659258262890683,-0.25881904510252063,104.0,32.0,53.166666666666664
14,18.0,1007.0,1.78,0,0,0.8660254037844387,-0.49999999999999983,106.0,44.0,56.25
14,19.0,1006.0,1.79,0,0,0.7071067811865476,-0.7071067811865475,111.0,76.0,59.041666666666664
14,22.0,1006.0,0.89,0,0,0.49999999999999994,-0.8660254037844387,117.0,27.0,60.75
14,25.0,1006.0,2.68,0,0,0.258819045102521,-0.9659258262890682,102.0,24.0,63.875
7,27.0,1006.0,3.13,0,0,1.2246467991473532e-16,-1.0,99.0,21.0,67.0
-2,29.0,1005.0,12.07,0,0,-0.2588190451025208,-0.9659258262890683,184.0,28.0,73.79166666666667
-2,29.0,1004.0,21.9,0,0,-0.4999999999999998,-0.8660254037844388,202.0,32.0,81.04166666666667
-2,29.0,1004.0,30.84,0,0,-0.7071067811865471,-0.7071067811865479,165.0,70.0,86.58333333333333
-4,28.0,1004.0,39.78,0,0,-0.8660254037844384,-0.5000000000000004,159.0,41.0,90.29166666666667
-5,28.0,1004.0,49.61,0,0,-0.9659258262890683,-0.25881904510252063,183.0,29.0,96.20833333333333
-6,26.0,1005.0,58.55,0,0,-1.0,-1.8369701987210297e-16,118.0,23.0,99.91666666666667
-8,24.0,1006.0,66.6,0,0,-0.9659258262890684,0.2588190451025203,61.0,24.0,101.5
-10,23.0,1007.0,77.78,0,0,-0.8660254037844386,0.5000000000000001,33.0,27.0,101.875
-12,22.0,1009.0,86.72,0,0,-0.7071067811865477,0.7071067811865474,44.0,35.0,102.58333333333333
-12,21.0,1010.0,95.66,0,0,-0.5000000000000004,0.8660254037844384,60.0,46.0,103.625
-12,20.0,1010.0,105.49,0,0,-0.25881904510252157,0.9659258262890681,56.0,56.0,104.04166666666667
-12,19.0,1010.0,115.32,0,0,0.0,1.0,68.0,80.0,104.54166666666667
-12,18.0,1010.0,120.24,0,0,0.25881904510252074,0.9659258262890683,51.0,83.0,103.33333333333333
-13,16.0,1010.0,127.39,0,0,0.49999999999999994,0.8660254037844387,75.0,86.0,103.0
-14,16.0,1010.0,133.2,0,0,0.7071067811865475,0.7071067811865476,72.0,92.0,102.41666666666667
-13,15.0,1010.0,138.12,0,0,0.8660254037844386,0.5000000000000001,77.0,98.0,101.79166666666667
-12,14.0,1010.0,141.25,0,0,0.9659258262890683,0.25881904510252074,72.0,98.0,100.70833333333333
-10,14.0,1010.0,145.27,0,0,1.0,6.123233995736766e-17,69.0,104.0,99.5
-9,16.0,1009.0,150.19,0,0,0.9659258262890683,-0.25881904510252063,63.0,106.0,97.79166666666667
-11,18.0,1009.0,160.02,0,0,0.8660254037844387,-0.49999999999999983,63.0,111.0,96.0
-11,18.0,1009.0,172.09,0,0,0.7071067811865476,-0.7071067811865475,60.0,117.0,93.875
-7,18.0,1009.0,181.03,0,0,0.49999999999999994,-0.8660254037844387,56.0,102.0,91.33333333333333
-4,18.0,1010.0,190.86,0,0,0.258819045102521,-0.9659258262890682,35.0,99.0,88.54166666666667
-2,20.0,1010.0,199.8,0,0,1.2246467991473532e-16,-1.0,24.0,184.0,85.41666666666667
-1,21.0,1009.0,207.85,0,0,-0.2588190451025208,-0.9659258262890683,22.0,202.0,78.66666666666667
0,22.0,1009.0,216.79,0,0,-0.4999999999999998,-0.8660254037844388,17.0,165.0,70.95833333333333
1,23.0,1009.0,224.84,0,0,-0.7071067811865471,-0.7071067811865479,12.0,159.0,64.58333333333333
1,24.0,1008.0,233.78,0,0,-0.8660254037844384,-0.5000000000000004,12.0,183.0,58.458333333333336
-2,24.0,1007.0,243.61,0,0,-0.9659258262890683,-0.25881904510252063,11.0,118.0,51.291666666666664
-2,23.0,1008.0,254.79,0,0,-1.0,-1.8369701987210297e-16,63.0,61.0,49.0
-2,22.0,1009.0,260.6,0,0,-0.9659258262890684,0.2588190451025203,32.0,33.0,47.791666666666664
-3,22.0,1009.0,268.65,0,0,-0.8660254037844386,0.5000000000000001,34.0,44.0,47.833333333333336
-2,21.0,1010.0,273.57,0,0,-0.7071067811865477,0.7071067811865474,32.0,60.0,47.333333333333336
0,16.0,1010.0,276.7,0,0,-0.5000000000000004,0.8660254037844384,24.0,56.0,45.833333333333336
-2,20.0,1010.0,281.62,0,0,-0.25881904510252157,0.9659258262890681,16.0,68.0,44.166666666666664
-2,19.0,1010.0,286.54,0,0,0.0,1.0,29.0,51.0,42.541666666666664
-2,19.0,1010.0,291.46,0,0,0.25881904510252074,0.9659258262890683,27.0,75.0,41.541666666666664
-2,18.0,1010.0,296.38,0,0,0.49999999999999994,0.8660254037844387,22.0,72.0,39.333333333333336
-3,18.0,1009.0,300.4,0,0,0.7071067811865475,0.7071067811865476,20.0,77.0,37.166666666666664
-5,18.0,1009.0,304.42,0,0,0.8660254037844386,0.5000000000000001,18.0,72.0,34.708333333333336
-4,17.0,1010.0,3.13,0,0,0.9659258262890683,0.25881904510252074,24.0,69.0,32.708333333333336
2,15.0,1010.0,3.58,0,0,1.0,6.123233995736766e-17,18.0,63.0,30.583333333333332
1,19.0,1010.0,4.47,0,0,0.9659258262890683,-0.25881904510252063,29.0,63.0,29.166666666666668
-3,22.0,1010.0,8.05,0,0,0.8660254037844387,-0.49999999999999983,20.0,60.0,27.375
-3,23.0,1010.0,17.88,0,0,0.7071067811865476,-0.7071067811865475,28.0,56.0,26.041666666666668
-3,24.0,1010.0,30.84,0,0,0.49999999999999994,-0.8660254037844387,28.0,35.0,24.875
-4,25.0,1010.0,46.04,0,0,0.258819045102521,-0.9659258262890682,27.0,24.0,24.541666666666668
-4,26.0,1009.0,59.9,0,0,1.2246467991473532e-16,-1.0,27.0,22.0,24.666666666666668
-4,26.0,1009.0,75.1,0,0,-0.2588190451025208,-0.9659258262890683,27.0,17.0,24.875
-4,26.0,1008.0,87.17,0,0,-0.4999999999999998,-0.8660254037844388,31.0,12.0,25.458333333333332
-4,26.0,1008.0,100.13,0,0,-0.7071067811865471,-0.7071067811865479,28.0,12.0,26.125
-5,26.0,1008.0,112.2,0,0,-0.8660254037844384,-0.5000000000000004,25.0,11.0,26.666666666666668
-5,25.0,1009.0,124.27,0,0,-0.9659258262890683,-0.25881904510252063,24.0,63.0,27.208333333333332
-6,24.0,1009.0,134.1,0,0,-1.0,-1.8369701987210297e-16,32.0,32.0,25.916666666666668
-7,24.0,1009.0,143.93,0,0,-0.9659258262890684,0.2588190451025203,31.0,34.0,25.875
-6,23.0,1011.0,151.98,0,0,-0.8660254037844386,0.5000000000000001,35.0,32.0,25.916666666666668
-6,22.0,1012.0,156.9,0,0,-0.7071067811865477,0.7071067811865474,70.0,24.0,27.5
-7,22.0,1012.0,161.82,0,0,-0.5000000000000004,0.8660254037844384,40.0,16.0,28.166666666666668
-5,21.0,1012.0,164.95,0,0,-0.25881904510252157,0.9659258262890681,72.0,29.0,30.5
-6,21.0,1012.0,168.97,0,0,0.0,1.0,59.0,27.0,31.75
-6,21.0,1012.0,174.78,0,0,0.25881904510252074,0.9659258262890683,44.0,22.0,32.458333333333336
-7,21.0,1011.0,179.7,0,0,0.49999999999999994,0.8660254037844387,27.0,20.0,32.666666666666664
0,17.0,1011.0,0.89,0,0,0.7071067811865475,0.7071067811865476,31.0,18.0,33.125
-7,21.0,1010.0,7.15,0,0,0.8660254037844386,0.5000000000000001,29.0,24.0,33.583333333333336
-6,19.0,1010.0,11.17,0,0,0.9659258262890683,0.25881904510252074,25.0,18.0,33.625
-4,20.0,1010.0,12.96,0,0,1.0,6.123233995736766e-17,22.0,29.0,33.791666666666664
-2,22.0,1010.0,4.02,0,0,0.9659258262890683,-0.25881904510252063,21.0,20.0,33.458333333333336
0,24.0,1010.0,7.15,0,0,0.8660254037844387,-0.49999999999999983,27.0,28.0,33.75
-2,27.0,1010.0,12.07,0,0,0.7071067811865476,-0.7071067811865475,32.0,28.0,33.916666666666664
-3,27.0,1010.0,5.81,0,0,0.49999999999999994,-0.8660254037844387,26.0,27.0,33.833333333333336
-4,29.0,1009.0,13.86,0,0,0.258819045102521,-0.9659258262890682,30.0,27.0,33.958333333333336
-4,30.0,1008.0,22.8,0,0,1.2246467991473532e-16,-1.0,25.0,27.0,33.875
-4,31.0,1007.0,30.85,0,0,-0.2588190451025208,-0.9659258262890683,26.0,31.0,33.833333333333336
-4,30.0,1006.0,40.68,0,0,-0.4999999999999998,-0.8660254037844388,20.0,28.0,33.375
-4,31.0,1005.0,4.92,0,0,-0.7071067811865471,-0.7071067811865479,16.0,25.0,32.875
-1,29.0,1004.0,12.97,0,0,-0.8660254037844384,-0.5000000000000004,18.0,24.0,32.583333333333336
-1,28.0,1004.0,21.02,0,0,-0.9659258262890683,-0.25881904510252063,22.0,32.0,32.5
0,27.0,1004.0,29.07,0,0,-1.0,-1.8369701987210297e-16,27.0,31.0,32.291666666666664
0,26.0,1004.0,38.01,0,0,-0.9659258262890684,0.2588190451025203,40.0,35.0,32.666666666666664
2,25.0,1004.0,45.16,0,0,-0.8660254037844386,0.5000000000000001,29.0,70.0,32.416666666666664
2,24.0,1005.0,52.31,0,0,-0.7071067811865477,0.7071067811865474,58.0,40.0,31.916666666666668
2,23.0,1004.0,59.46,0,0,-0.5000000000000004,0.8660254037844384,50.0,72.0,32.333333333333336
2,23.0,1004.0,65.27,0,0,-0.25881904510252157,0.9659258262890681,39.0,59.0,30.958333333333332
4,19.0,1004.0,0.89,0,0,0.0,1.0,46.0,44.0,30.416666666666668
5,16.0,1005.0,1.78,0,0,0.25881904510252074,0.9659258262890683,53.0,27.0,30.791666666666668
4,17.0,1006.0,0.89,0,0,0.49999999999999994,0.8660254037844387,55.0,31.0,31.958333333333332
6,13.0,1006.0,0.89,0,0,0.7071067811865475,0.7071067811865476,50.0,29.0,32.75
5,13.0,1006.0,1.78,0,0,0.8660254037844386,0.5000000000000001,58.0,25.0,33.958333333333336
3,14.0,1008.0,3.13,0,0,0.9659258262890683,0.25881904510252074,63.0,22.0,35.541666666666664
-1,20.0,1009.0,4.92,0,0,1.0,6.123233995736766e-17,58.0,21.0,37.041666666666664
-3,21.0,1010.0,10.73,0,0,0.9659258262890683,-0.25881904510252063,34.0,27.0,37.583333333333336
-1,22.0,1011.0,16.54,0,0,0.8660254037844387,-0.49999999999999983,18.0,32.0,37.208333333333336
-2,23.0,1012.0,22.35,0,0,0.7071067811865476,-0.7071067811865475,16.0,26.0,36.541666666666664
-4,23.0,1012.0,28.16,0,0,0.49999999999999994,-0.8660254037844387,16.0,30.0,36.125
-3,25.0,1012.0,32.18,0,0,0.258819045102521,-0.9659258262890682,15.0,25.0,35.5
-4,25.0,1012.0,36.2,0,0,1.2246467991473532e-16,-1.0,83.0,26.0,37.916666666666664
-3,26.0,1011.0,3.13,0,0,-0.2588190451025208,-0.9659258262890683,21.0,20.0,37.708333333333336
-3,27.0,1011.0,4.02,0,0,-0.4999999999999998,-0.8660254037844388,16.0,16.0,37.541666666666664
-1,25.0,1011.0,1.79,0,0,-0.7071067811865471,-0.7071067811865479,8.0,18.0,37.208333333333336
-1,25.0,1011.0,3.13,0,0,-0.8660254037844384,-0.5000000000000004,18.0,22.0,37.208333333333336
0,25.0,1011.0,4.92,0,0,-0.9659258262890683,-0.25881904510252063,27.0,27.0,37.416666666666664
3,24.0,1011.0,9.84,0,0,-1.0,-1.8369701987210297e-16,48.0,40.0,38.291666666666664
1,22.0,1012.0,17.89,0,0,-0.9659258262890684,0.2588190451025203,57.0,29.0,39.0
1,20.0,1013.0,21.02,0,0,-0.8660254037844386,0.5000000000000001,50.0,58.0,39.875
2,19.0,1015.0,24.15,0,0,-0.7071067811865477,0.7071067811865474,45.0,50.0,39.333333333333336
3,16.0,1015.0,28.17,0,0,-0.5000000000000004,0.8660254037844384,44.0,39.0,39.083333333333336
2,15.0,1016.0,31.3,0,0,-0.25881904510252157,0.9659258262890681,40.0,46.0,39.125
2,13.0,1017.0,33.09,0,0,0.0,1.0,53.0,53.0,39.416666666666664
2,11.0,1017.0,0.89,0,0,0.25881904510252074,0.9659258262890683,68.0,55.0,40.041666666666664
4,11.0,1017.0,0.89,0,0,0.49999999999999994,0.8660254037844387,42.0,50.0,39.5
3,10.0,1017.0,1.79,0,0,0.7071067811865475,0.7071067811865476,37.0,58.0,38.958333333333336
3,10.0,1016.0,0.89,0,0,0.8660254037844386,0.5000000000000001,37.0,63.0,38.083333333333336
4,9.0,1016.0,1.78,0,0,0.9659258262890683,0.25881904510252074,43.0,58.0,37.25
5,10.0,1016.0,3.13,0,0,1.0,6.123233995736766e-17,40.0,34.0,36.5
4,15.0,1016.0,4.92,0,0,0.9659258262890683,-0.25881904510252063,55.0,18.0,37.375
4,17.0,1016.0,6.71,0,0,0.8660254037844387,-0.49999999999999983,65.0,16.0,39.333333333333336
3,19.0,1016.0,0.89,0,0,0.7071067811865476,-0.7071067811865475,66.0,16.0,41.416666666666664
4,21.0,1015.0,1.79,0,0,0.49999999999999994,-0.8660254037844387,64.0,15.0,43.416666666666664
5,24.0,1014.0,3.58,0,0,0.258819045102521,-0.9659258262890682,71.0,83.0,45.75
4,27.0,1013.0,3.13,0,0,1.2246467991473532e-16,-1.0,69.0,21.0,45.166666666666664
1,28.0,1012.0,4.02,0,0,-0.2588190451025208,-0.9659258262890683,75.0,16.0,47.416666666666664
1,29.0,1010.0,9.83,0,0,-0.4999999999999998,-0.8660254037844388,156.0,8.0,53.25
0,30.0,1009.0,15.64,0,0,-0.7071067811865471,-0.7071067811865479,70.0,18.0,55.833333333333336
-1,29.0,1008.0,22.79,0,0,-0.8660254037844384,-0.5000000000000004,24.0,27.0,56.083333333333336
-1,28.0,1008.0,29.94,0,0,-0.9659258262890683,-0.25881904510252063,19.0,48.0,55.75
1,26.0,1008.0,34.86,0,0,-1.0,-1.8369701987210297e-16,24.0,57.0,54.75
-1,25.0,1008.0,40.67,0,0,-0.9659258262890684,0.2588190451025203,40.0,50.0,54.041666666666664
1,22.0,1008.0,44.69,0,0,-0.8660254037844386,0.5000000000000001,35.0,45.0,53.416666666666664
2,21.0,1008.0,47.82,0,0,-0.7071067811865477,0.7071067811865474,45.0,44.0,53.416666666666664
3,22.0,1007.0,52.74,0,0,-0.5000000000000004,0.8660254037844384,41.0,40.0,53.291666666666664
4,20.0,1006.0,56.76,0,0,-0.25881904510252157,0.9659258262890681,40.0,53.0,53.291666666666664
4,19.0,1006.0,60.78,0,0,0.0,1.0,42.0,68.0,52.833333333333336
