,pm2.5
8859,50.0
8860,52.0
8861,59.0
8862,58.0
8863,65.0
8864,68.0
8865,61.0
8866,69.0
8867,72.0
8868,69.0
8869,82.0
8870,85.0
8871,87.0
8872,79.0
8873,86.0
8874,86.0
8875,82.0
8876,92.0
8877,104.0
8878,108.0
8879,113.0
8880,115.0
8881,12.0
8882,13.0
8883,11.0
8884,6.0
8885,8.0
8886,8.0
8887,7.0
8888,10.0
8889,11.0
8890,22.0
8891,33.0
8892,29.0
8893,37.0
8894,30.0
8895,26.0
8896,22.0
8897,28.0
8898,46.0
8899,53.0
8900,56.0
8901,39.0
8902,40.0
8903,46.0
8904,61.0
8905,77.0
8906,89.0
8907,102.0
8908,125.0
8909,154.0
8910,153.0
8911,122.0
8912,113.0
8913,138.0
8914,125.0
8915,117.0
8916,152.0
8917,181.0
8918,214.0
8919,233.0
8920,252.0
8921,274.0
8922,248.0
8923,216.0
8924,209.0
8925,213.0
8926,254.0
8927,301.0
8928,298.0
8929,331.0
8930,328.0
8931,335.0
8932,312.0
8933,299.0
8934,294.0
8935,277.0
8936,281.0
8937,267.0
8938,269.0
8939,258.0
8940,263.0
8941,285.0
8942,282.0
8943,281.0
8944,292.0
8945,289.0
8946,272.0
8947,234.0
8948,214.0
8949,192.0
8950,211.0
8951,240.0
8952,249.0
8953,278.0
8954,279.0
8955,294.0
8956,327.0
8957,328.0
8958,316.0
8959,315.0
8960,273.0
8961,254.0
8962,226.0
8963,237.0
8964,224.0
8965,234.0
8966,195.0
8967,104.0
8968,75.0
8969,53.0
8970,50.0
8971,49.0
8972,42.0
8973,53.0
8974,80.0
8975,188.0
8976,288.0
8977,404.0
8978,422.0
8979,411.0
8980,345.0
8981,353.0
8982,399.0
8983,384.0
8984,282.0
8985,88.0
8986,41.0
8987,51.0
8988,46.0
8989,48.0
8990,51.0
8991,50.0
8992,50.0
8993,101.0
8994,127.0
8995,140.0
8996,206.0
8997,226.0
8998,203.0
8999,240.0
9000,258.0
9001,262.0
9002,260.0
9003,264.0
9004,274.0
9005,253.0
9006,283.0
9007,259.0
9008,140.0
9009,120.0
9010,154.0
9011,166.0
9012,144.0
9013,138.0
9014,131.0
9015,113.0
9016,92.0
9017,127.0
9018,127.0
9019,131.0
9020,153.0
9021,174.0
9022,221.0
9023,264.0
9024,273.0
9025,273.0
9026,268.0
9027,288.0
9028,297.0
9029,300.0
9030,355.0
9031,342.0
9032,202.0
9033,130.0
9034,108.0
9035,113.0
9036,126.0
9037,156.0
9038,282.0
9039,379.0
9040,437.0
9041,477.0
9042,510.0
9043,526.0
9044,492.0
9045,472.0
9046,474.0
9047,482.0
9048,482.0
9049,477.0
9050,480.0
9051,527.0
9052,486.0
9053,493.0
9054,515.0
9055,595.0
9056,563.0
9057,563.0
9058,528.0
9059,515.0
9060,495.0
9061,486.0
9062,508.0
9063,464.0
9064,430.0
9065,452.0
9066,489.0
9067,477.0
9068,425.0
9069,407.0
9070,498.0
9071,492.0
9072,492.0
9073,476.0
9074,478.0
9075,499.0
9076,489.0
9077,494.0
9078,481.0
9079,445.0
9080,431.0
9081,423.0
9082,457.0
9083,434.0
9084,391.0
9085,347.0
9086,292.0
9087,343.0
9088,322.0
9089,360.0
9090,376.0
9091,369.0
9092,354.0
9093,335.0
9094,394.0
9095,397.0
9096,395.0
9097,401.0
9098,406.0
9099,399.0
9100,373.0
9101,396.0
9102,461.0
9103,455.0
9104,415.0
9105,406.0
9106,421.0
9107,420.0
9108,393.0
9109,389.0
9110,401.0
9111,403.0
9112,406.0
9113,469.0
9114,409.0
9115,397.0
9116,387.0
9117,396.0
9118,436.0
9119,470.0
9120,451.0
9121,436.0
9122,411.0
9123,418.0
9124,424.0
9125,413.0
9126,404.0
9127,397.0
9128,285.0
9129,215.0
9130,136.0
9131,119.0
9132,38.0
9133,16.0
9134,13.0
9135,17.0
9136,23.0
9137,29.0
9138,34.0
9139,28.0
9140,24.0
9141,21.0
9142,41.0
9143,52.0
9144,142.0
9145,99.0
9146,55.0
9147,55.0
9148,53.0
9149,67.0
9150,72.0
9151,77.0
9152,75.0
9153,80.0
9154,106.0
9155,95.0
9156,100.0
9157,98.0
9158,79.0
9159,74.0
9160,71.0
9161,75.0
9162,73.0
9163,53.0
9164,47.0
9165,44.0
9166,61.0
9167,78.0
9168,55.0
9169,62.0
9170,52.0
9171,42.0
9172,42.0
9173,39.0
9174,35.0
9175,36.0
9176,30.0
9177,44.0
9178,52.0
9179,58.0
9180,71.0
9181,79.0
9182,77.0
9183,71.0
9184,80.0
9185,85.0
9186,96.0
9187,111.0
9188,108.0
9189,122.0
9190,109.0
9191,115.0
9192,103.0
9193,109.0
9194,116.0
9195,125.0
9196,127.0
9197,127.0
9198,123.0
9199,115.0
9200,105.0
9201,90.0
9202,66.0
9203,59.0
9204,39.0
9205,35.0
9206,35.0
9207,26.0
9208,31.0
9209,31.0
9210,34.0
9211,35.0
9212,26.0
9213,28.0
9214,29.0
9215,29.0
9216,29.0
9217,32.0
9218,29.0
9219,25.0
9220,31.0
9221,29.0
9222,26.0
9223,25.0
9224,15.0
9225,20.0
9226,32.0
9227,37.0
9228,37.0
9229,18.0
9230,20.0
9231,13.0
9232,12.0
9233,12.0
9234,12.0
9235,15.0
9236,20.0
9237,16.0
9238,18.0
9239,15.0
9240,8.0
9241,7.0
9242,8.0
9243,12.0
9244,9.0
9245,9.0
9246,11.0
9247,17.0
9248,9.0
9249,11.0
9250,12.0
9251,17.0
9252,20.0
9253,18.0
9254,28.0
9255,16.0
9256,16.0
9257,11.0
9258,19.0
9259,17.0
9260,15.0
9261,14.0
9262,28.0
9263,80.0
9264,87.0
9265,51.0
9266,37.0
9267,9.0
9268,11.0
9269,14.0
9270,11.0
9271,12.0
9272,15.0
9273,29.0
9274,44.0
9275,33.0
9276,22.0
9277,27.0
9278,26.0
9279,18.0
9280,27.0
9281,10.0
9282,16.0
9283,32.0
9284,49.0
9285,40.0
9286,69.0
9287,42.0
9288,20.0
9289,20.0
9290,16.0
9291,9.0
9292,8.0
9293,9.0
9294,10.0
9295,8.0
9296,8.0
9297,9.0
9298,10.0
9299,13.0
9300,13.0
9301,26.0
9302,15.0
9303,19.0
9304,18.0
9305,16.0
9306,15.0
9307,12.0
9308,17.0
9309,9.0
9310,9.0
9311,11.0
9312,37.0
9313,36.0
9314,40.0
9315,43.0
9316,48.0
9317,46.0
9318,45.0
9319,46.0
9320,52.0
9321,69.0
9322,105.0
9323,83.0
9324,51.0
9325,43.0
9326,57.0
9327,57.0
9328,55.0
9329,51.0
9330,46.0
9331,42.0
9332,55.0
9333,58.0
9334,68.0
9335,91.0
9336,89.0
9337,59.0
9338,66.0
9339,69.0
9340,56.0
9341,61.0
9342,62.0
9343,74.0
9344,82.0
9345,77.0
9346,82.0
9347,79.0
9348,91.0
9349,96.0
9350,109.0
9351,106.0
9352,109.0
9353,136.0
9354,133.0
9355,92.0
9356,90.0
9357,92.0
9358,108.0
9359,122.0
9360,130.0
9361,142.0
9362,129.0
9363,55.0
9364,20.0
9365,15.0
9366,14.0
9367,12.0
9368,12.0
9369,24.0
9370,6.0
9371,19.0
9372,13.0
9373,18.0
9374,14.0
9375,16.0
9376,15.0
9377,11.0
9378,12.0
9379,17.0
9380,14.0
9381,10.0
9382,7.0
9383,9.0
9384,11.0
9385,20.0
9386,14.0
9387,16.0
9388,21.0
9389,17.0
9390,15.0
9391,15.0
9392,19.0
9393,15.0
9394,12.0
9395,22.0
9396,16.0
9397,22.0
9398,9.0
9399,16.0
9400,23.0
9401,46.0
9402,35.0
9403,33.0
9404,25.0
9405,10.0
9406,11.0
9407,13.0
9408,14.0
9409,18.0
9410,16.0
9411,21.0
9412,19.0
9413,20.0
9414,16.0
9415,17.0
9416,19.0
9417,16.0
9418,21.0
9419,24.0
9420,24.0
9421,16.0
9422,15.0
9423,18.0
9424,14.0
9425,10.0
9426,7.0
9427,6.0
9428,7.0
9429,7.0
9430,9.0
9431,10.0
9432,19.0
9433,31.0
9434,35.0
9435,34.0
9436,21.0
9437,19.0
9438,15.0
9439,17.0
9440,16.0
9441,24.0
9442,17.0
9443,12.0
9444,12.0
9445,18.0
9446,34.0
9447,35.0
9448,36.0
9449,46.0
9450,66.0
9451,51.0
9452,58.0
9453,79.0
9454,80.0
9455,74.0
9456,72.0
9457,83.0
9458,112.0
9459,61.0
9460,54.0
9461,46.0
9462,36.0
9463,27.0
9464,19.0
9465,26.0
9466,22.0
9467,14.0
9468,9.0
9469,26.0
9470,25.0
9471,38.0
9472,43.0
9473,48.0
9474,48.0
9475,47.0
9476,40.0
9477,40.0
9478,44.0
9479,26.0
9480,26.0
9481,30.0
9482,85.0
9483,92.0
9484,99.0
9485,109.0
9486,92.0
9487,80.0
9488,85.0
9489,95.0
9490,116.0
9491,110.0
9492,108.0
9493,132.0
9494,156.0
9495,166.0
9496,196.0
9497,209.0
9498,263.0
9499,248.0
9500,253.0
9501,258.0
9502,263.0
9503,266.0
9504,274.0
9505,272.0
9506,271.0
9507,250.0
9508,254.0
9509,243.0
9510,241.0
9511,241.0
9512,236.0
9513,225.0
9514,225.0
9515,228.0
9516,272.0
9517,272.0
9518,367.0
9519,416.0
9520,415.0
9521,360.0
9522,379.0
9523,377.0
9524,400.0
9525,368.0
9526,351.0
9527,339.0
9528,320.0
9529,339.0
9530,332.0
9531,318.0
9532,267.0
9533,164.0
9534,42.0
9535,27.0
9536,31.0
9537,25.0
9538,24.0
9539,20.0
9540,16.0
9541,16.0
9542,17.0
9543,13.0
9544,11.0
9545,9.0
9546,8.0
9547,6.0
9548,7.0
9549,9.0
9550,8.0
9551,8.0
9552,8.0
9553,8.0
9554,12.0
9555,21.0
9556,18.0
9557,13.0
9558,25.0
9559,22.0
9560,21.0
9561,23.0
9562,25.0
9563,17.0
9564,12.0
9565,16.0
9566,18.0
9567,17.0
9568,17.0
9569,14.0
9570,16.0
9571,17.0
9572,9.0
9573,9.0
9574,9.0
9575,11.0
9576,14.0
9577,13.0
9578,12.0
9579,16.0
9580,11.0
9581,18.0
9582,21.0
9583,22.0
9584,23.0
9585,16.0
9586,21.0
9587,19.0
9588,19.0
9589,18.0
9590,16.0
9591,14.0
9592,23.0
9593,16.0
9594,18.0
9595,17.0
9596,7.0
9597,7.0
9598,19.0
9599,15.0
9600,23.0
9601,24.0
9602,19.0
9603,33.0
9604,32.0
9605,30.0
9606,26.0
9607,45.0
9608,40.0
9609,37.0
9610,27.0
9611,27.0
9612,44.0
9613,79.0
9614,117.0
9615,70.0
9616,76.0
9617,90.0
9618,105.0
9619,125.0
9620,138.0
9621,128.0
9622,110.0
9623,109.0
9624,105.0
9625,104.0
9626,107.0
9627,101.0
9628,115.0
9629,116.0
9630,132.0
9631,135.0
9632,123.0
9633,112.0
9634,96.0
9635,96.0
9636,90.0
9637,99.0
9638,126.0
9639,13.0
9640,13.0
9641,28.0
9642,33.0
9643,14.0
9644,20.0
9645,23.0
9646,24.0
9647,17.0
9648,12.0
9649,12.0
9650,9.0
9651,8.0
9652,9.0
9653,15.0
9654,13.0
9655,13.0
9656,12.0
9657,13.0
9658,14.0
9659,12.0
9660,18.0
9661,11.0
9662,22.0
9663,19.0
9664,14.0
9665,12.0
9666,17.0
9667,24.0
9668,41.0
9669,60.0
9670,21.0
9671,30.0
9672,23.0
9673,20.0
9674,24.0
9675,24.0
9676,20.0
9677,20.0
9678,20.0
9679,30.0
9680,25.0
9681,12.0
9682,20.0
9683,16.0
9684,19.0
9685,16.0
9686,18.0
9687,22.0
9688,16.0
9689,22.0
9690,28.0
9691,32.0
9692,23.0
9693,24.0
9694,15.0
9695,13.0
9696,13.0
9697,10.0
9698,8.0
9699,9.0
9700,8.0
9701,10.0
9702,12.0
9703,18.0
9704,15.0
9705,13.0
9706,12.0
9707,11.0
9708,15.0
9709,12.0
9710,15.0
9711,17.0
9712,6.0
9713,7.0
9714,6.0
9715,4.0
9716,3.0
9717,4.0
9718,8.0
9719,13.0
9720,13.0
9721,15.0
9722,23.0
9723,23.0
9724,27.0
9725,18.0
9726,25.0
9727,31.0
9728,23.0
9729,17.0
9730,22.0
9731,16.0
9732,15.0
9733,13.0
9734,25.0
9735,18.0
9736,17.0
9737,22.0
9738,39.0
9739,21.0
9740,24.0
9741,37.0
9742,36.0
9743,46.0
9744,57.0
9745,66.0
9746,78.0
9747,76.0
9748,85.0
9749,126.0
9750,145.0
9751,178.0
9752,157.0
9753,130.0
9754,60.0
9755,38.0
9756,39.0
9757,36.0
9758,29.0
9759,23.0
9760,11.0
9761,12.0
9762,16.0
9763,12.0
9764,13.0
9765,11.0
9766,20.0
9767,6.0
9768,20.0
9769,13.0
9770,16.0
9771,12.0
9772,17.0
9773,27.0
9774,21.0
9775,20.0
9776,26.0
9777,27.0
9778,29.0
9779,25.0
9780,16.0
9781,23.0
9782,21.0
9783,13.0
9784,13.0
9785,17.0
9786,50.0
9787,22.0
9788,22.0
9789,69.0
9790,43.0
9791,40.0
9792,38.0
9793,37.0
9794,39.0
9795,45.0
9796,50.0
9797,44.0
9798,58.0
9799,48.0
9800,48.0
9801,39.0
9802,44.0
9803,36.0
9804,36.0
9805,38.0
9806,43.0
9807,35.0
9808,42.0
9809,51.0
9810,60.0
9811,65.0
9812,61.0
9813,56.0
9814,69.0
9815,76.0
9816,58.0
9817,64.0
9818,79.0
9819,100.0
9820,128.0
9821,110.0
9822,116.0
9823,97.0
9824,99.0
9825,107.0
9826,101.0
9827,94.0
9828,70.0
9829,49.0
9830,59.0
9831,60.0
9832,51.0
9833,55.0
9834,73.0
9835,70.0
9836,67.0
9837,64.0
9838,75.0
9839,87.0
9840,96.0
9841,103.0
9842,115.0
9843,112.0
9844,95.0
9845,87.0
9846,95.0
9847,123.0
9848,136.0
9849,143.0
9850,152.0
9851,132.0
9852,104.0
9853,84.0
9854,66.0
9855,50.0
9856,57.0
9857,77.0
9858,148.0
9859,204.0
9860,212.0
9861,188.0
9862,179.0
9863,166.0
9864,168.0
9865,295.0
9866,328.0
9867,287.0
9868,222.0
9869,147.0
9870,51.0
9871,23.0
9872,19.0
9873,18.0
9874,15.0
9875,18.0
9876,25.0
9877,17.0
9878,18.0
9879,20.0
9880,17.0
9881,15.0
9882,16.0
9883,23.0
9884,34.0
9885,19.0
9886,25.0
9887,33.0
9888,36.0
9889,33.0
9890,23.0
9891,30.0
9892,48.0
9893,44.0
9894,56.0
9895,46.0
9896,32.0
9897,54.0
9898,89.0
9899,79.0
9900,45.0
9901,68.0
9902,158.0
9903,178.0
9904,63.0
9905,108.0
9906,92.0
9907,127.0
9908,11.0
9909,5.0
9910,24.0
9911,5.0
9912,5.0
9913,55.0
9914,79.0
9915,124.0
9916,143.0
9917,186.0
9918,167.0
9919,184.0
9920,172.0
9921,149.0
9922,156.0
9923,144.0
9924,135.0
9925,94.0
9926,105.0
9927,50.0
9928,167.0
9929,138.0
9930,170.0
9931,89.0
9932,108.0
9933,86.0
9934,65.0
9935,88.0
9936,80.0
9937,125.0
9938,123.0
9939,151.0
9940,174.0
9941,241.0
9942,132.0
9943,159.0
9944,138.0
9945,177.0
9946,149.0
9947,192.0
9948,171.0
9949,211.0
9950,124.0
9951,170.0
9952,52.0
9953,22.0
9954,17.0
9955,54.0
9956,59.0
9957,150.0
9958,146.0
9959,154.0
9960,166.0
9961,164.0
9962,191.0
9963,152.0
9964,160.0
9965,254.0
9966,231.0
9967,254.0
9968,277.0
9969,207.0
9970,218.0
9971,264.0
9972,227.0
9973,188.0
9974,253.0
9975,227.0
9976,166.0
9977,143.0
9978,184.0
9979,246.0
9980,279.0
9981,233.0
9982,220.0
9983,190.0
9984,196.0
9985,96.0
9986,103.0
9987,94.0
9988,120.0
9989,77.0
9990,158.0
9991,169.0
9992,24.0
9993,27.0
9994,39.0
9995,69.0
9996,105.0
9997,103.0
9998,105.0
9999,107.0
10000,105.0
10001,102.0
10002,102.0
10003,100.0
10004,109.0
10005,107.0
10006,77.0
10007,80.0
10008,82.0
10009,50.0
10010,39.0
10011,24.0
10012,28.0
10013,14.0
10014,13.0
10015,11.0
10016,17.0
10017,15.0
10018,8.0
10019,10.0
10020,12.0
10021,12.0
10022,13.0
10023,14.0
10024,11.0
10025,10.0
10026,10.0
10027,11.0
10028,17.0
10029,91.0
10030,22.0
10031,16.0
10032,12.0
10033,8.0
10034,9.0
10035,14.0
10036,16.0
10037,14.0
10038,29.0
10039,24.0
10040,19.0
10041,16.0
10042,17.0
10043,13.0
10044,12.0
10045,10.0
10046,11.0
10047,12.0
10048,13.0
10049,18.0
10050,26.0
10051,27.0
10052,45.0
10053,49.0
10054,50.0
10055,51.0
10056,64.0
10057,67.0
10058,77.0
10059,85.0
10060,91.0
10061,88.0
10062,91.0
10063,103.0
10064,101.0
10065,88.0
10066,91.0
10067,99.0
10068,94.0
10069,101.0
10070,91.0
10071,73.0
10072,94.0
10073,88.0
10074,104.0
10075,145.0
10076,171.0
10077,184.0
10078,202.0
10079,196.0
10080,186.0
10081,184.0
10082,188.0
10083,189.0
10084,201.0
10085,231.0
10086,225.0
10087,169.0
10088,163.0
10089,142.0
10090,136.0
10091,141.0
10092,125.0
10093,131.0
10094,138.0
10095,152.0
10096,145.0
10097,157.0
10098,172.0
10099,170.0
10100,172.0
10101,155.0
10102,168.0
10103,163.0
10104,144.0
10105,137.0
10106,133.0
10107,158.0
10108,162.0
10109,158.0
10110,174.0
10111,184.0
10112,191.0
10113,159.0
10114,74.0
10115,27.0
10116,21.0
10117,21.0
10118,53.0
10119,28.0
10120,26.0
10121,27.0
10122,25.0
10123,36.0
10124,76.0
10125,87.0
10126,146.0
10127,149.0
10128,121.0
10129,79.0
10130,58.0
10131,53.0
10132,56.0
10133,60.0
10134,65.0
10135,41.0
10136,23.0
10137,20.0
10138,12.0
10139,13.0
10140,16.0
10141,22.0
10142,35.0
10143,72.0
10144,249.0
10145,76.0
10146,90.0
10147,74.0
10148,44.0
10149,93.0
10150,118.0
10151,120.0
10152,97.0
10153,14.0
10154,15.0
10155,18.0
10156,21.0
10157,10.0
10158,9.0
10159,7.0
10160,4.0
10161,6.0
10162,6.0
10163,4.0
10164,3.0
10165,5.0
10166,9.0
10167,12.0
10168,11.0
10169,11.0
10170,13.0
10171,10.0
10172,10.0
10173,15.0
10174,19.0
10175,32.0
10176,43.0
10177,65.0
10178,54.0
10179,56.0
10180,63.0
10181,52.0
10182,53.0
10183,48.0
10184,62.0
10185,59.0
10186,93.0
10187,103.0
10188,79.0
10189,80.0
10190,84.0
10191,73.0
10192,52.0
10193,44.0
10194,58.0
10195,68.0
10196,86.0
10197,99.0
10198,105.0
10199,93.0
10200,120.0
10201,115.0
10202,91.0
10203,82.0
10204,84.0
10205,114.0
10206,97.0
10207,87.0
10208,91.0
10209,97.0
10210,121.0
10211,136.0
10212,160.0
10213,175.0
10214,166.0
10215,153.0
10216,165.0
10217,135.0
10218,270.0
10219,141.0
10220,137.0
10221,143.0
10222,157.0
10223,156.0
10224,189.0
10225,165.0
10226,195.0
10227,175.0
10228,157.0
10229,161.0
10230,167.0
10231,171.0
10232,160.0
10233,140.0
10234,161.0
10235,169.0
10236,113.0
10237,69.0
10238,44.0
10239,49.0
10240,74.0
10241,39.0
10242,34.0
10243,70.0
10244,36.0
10245,28.0
10246,49.0
10247,16.0
10248,10.0
10249,12.0
10250,16.0
10251,14.0
10252,13.0
10253,12.0
10254,12.0
10255,9.0
10256,8.0
10257,11.0
10258,15.0
10259,16.0
10260,17.0
10261,23.0
10262,17.0
10263,19.0
10264,15.0
10265,22.0
10266,13.0
10267,14.0
10268,15.0
10269,10.0
10270,23.0
10271,14.0
10272,12.0
10273,13.0
10274,24.0
10275,32.0
10276,37.0
10277,41.0
10278,99.0
10279,73.0
10280,60.0
10281,78.0
10282,96.0
10283,91.0
10284,93.0
10285,122.0
10286,165.0
10287,156.0
10288,162.0
10289,167.0
10290,167.0
10291,155.0
10292,126.0
10293,117.0
10294,97.0
10295,95.0
10296,90.0
10297,93.0
10298,100.0
10299,83.0
10300,96.0
10301,103.0
10302,138.0
10303,148.0
10304,126.0
10305,101.0
10306,104.0
10307,116.0
10308,143.0
10309,151.0
10310,149.0
10311,86.0
10312,51.0
10313,41.0
10314,31.0
10315,26.0
10316,20.0
10317,15.0
10318,13.0
10319,16.0
10320,18.0
10321,22.0
10322,63.0
10323,68.0
10324,82.0
10325,79.0
10326,51.0
10327,46.0
10328,67.0
10329,54.0
10330,43.0
10331,42.0
10332,44.0
10333,29.0
10334,29.0
10335,25.0
10336,20.0
10337,19.0
10338,25.0
10339,27.0
10340,27.0
10341,36.0
10342,39.0
10343,47.0
10344,62.0
10345,64.0
10346,73.0
10347,59.0
10348,60.0
10349,61.0
10350,61.0
10351,59.0
10352,63.0
10353,70.0
10354,64.0
10355,75.0
10356,82.0
10357,93.0
10358,90.0
10359,84.0
10360,84.0
10361,99.0
10362,105.0
10363,165.0
10364,166.0
10365,185.0
10366,162.0
10367,163.0
10368,172.0
10369,165.0
10370,163.0
10371,152.0
10372,157.0
10373,162.0
10374,171.0
10375,172.0
10376,170.0
10377,168.0
10378,172.0
10379,168.0
10380,178.0
10381,170.0
10382,172.0
10383,186.0
10384,176.0
10385,183.0
10386,194.0
10387,195.0
10388,200.0
10389,218.0
10390,232.0
10391,187.0
10392,97.0
10393,76.0
10394,53.0
10395,36.0
10396,41.0
10397,81.0
10398,120.0
10399,201.0
10400,214.0
10401,238.0
10402,251.0
10403,234.0
10404,164.0
10405,136.0
10406,108.0
10407,88.0
10408,65.0
10409,83.0
10410,96.0
10411,100.0
10412,99.0
10413,89.0
10414,86.0
10415,60.0
10416,49.0
10417,38.0
10418,38.0
10419,42.0
10420,39.0
10421,31.0
10422,41.0
10423,33.0
10424,37.0
10425,40.0
10426,37.0
10427,33.0
10428,38.0
10429,48.0
10430,26.0
10431,15.0
10432,18.0
10433,17.0
10434,15.0
10435,24.0
10436,23.0
10437,20.0
10438,27.0
10439,14.0
10440,12.0
10441,16.0
10442,27.0
10443,24.0
10444,41.0
10445,31.0
10446,23.0
10447,19.0
10448,34.0
10449,34.0
10450,21.0
10451,14.0
10452,13.0
10453,16.0
10454,12.0
10455,8.0
10456,7.0
10457,7.0
10458,8.0
10459,11.0
10460,13.0
10461,14.0
10462,14.0
10463,14.0
10464,13.0
10465,15.0
10466,16.0
10467,13.0
10468,36.0
10469,33.0
10470,33.0
10471,28.0
10472,27.0
10473,35.0
10474,45.0
10475,57.0
10476,68.0
10477,79.0
10478,65.0
10479,70.0
10480,79.0
10481,81.0
10482,93.0
10483,81.0
10484,50.0
10485,63.0
10486,44.0
10487,42.0
10488,39.0
10489,55.0
10490,48.0
10491,53.0
10492,43.0
10493,54.0
10494,58.0
10495,63.0
10496,80.0
10497,95.0
10498,93.0
10499,94.0
10500,98.0
10501,110.0
10502,113.0
10503,107.0
10504,114.0
10505,123.0
10506,130.0
10507,136.0
10508,147.0
10509,148.0
10510,168.0
10511,201.0
10512,188.0
10513,150.0
10514,118.0
10515,84.0
10516,59.0
10517,44.0
10518,39.0
10519,35.0
10520,63.0
10521,95.0
10522,79.0
10523,75.0
10524,97.0
10525,110.0
10526,111.0
10527,98.0
10528,97.0
10529,86.0
10530,58.0
10531,60.0
10532,55.0
10533,39.0
10534,33.0
10535,34.0
10536,34.0
10537,37.0
10538,38.0
10539,32.0
10540,30.0
10541,26.0
10542,23.0
10543,28.0
10544,37.0
10545,43.0
10546,30.0
10547,31.0
10548,40.0
10549,46.0
10550,30.0
10551,27.0
10552,26.0
10553,17.0
10554,19.0
10555,15.0
10556,27.0
10557,23.0
10558,18.0
10559,14.0
10560,16.0
10561,20.0
10562,29.0
10563,45.0
10564,46.0
10565,48.0
10566,47.0
10567,39.0
10568,53.0
10569,55.0
10570,50.0
10571,69.0
10572,80.0
10573,88.0
10574,62.0
10575,54.0
10576,66.0
10577,64.0
10578,79.0
10579,82.0
10580,80.0
10581,63.0
10582,54.0
10583,59.0
10584,53.0
10585,39.0
10586,40.0
10587,42.0
10588,46.0
10589,44.0
10590,41.0
10591,58.0
10592,63.0
10593,65.0
10594,61.0
10595,76.0
10596,78.0
10597,74.0
10598,78.0
10599,83.0
10600,79.0
10601,88.0
10602,82.0
10603,84.0
10604,94.0
10605,75.0
10606,40.0
10607,33.0
10608,38.0
10609,22.0
10610,19.0
10611,23.0
10612,18.0
10613,20.0
10614,20.0
10615,25.0
10616,35.0
10617,28.0
10618,28.0
10619,31.0
10620,26.0
10621,22.0
10622,16.0
10623,20.0
10624,24.0
10625,33.0
10626,32.0
10627,44.0
10628,76.0
10629,27.0
10630,24.0
10631,21.0
10632,28.0
10633,32.0
10634,70.0
10635,41.0
10636,29.0
10637,23.0
10638,24.0
10639,27.0
10640,35.0
10641,46.0
10642,56.0
10643,80.0
10644,83.0
10645,86.0
10646,92.0
10647,98.0
10648,98.0
10649,104.0
10650,106.0
10651,111.0
10652,117.0
10653,102.0
10654,99.0
10655,184.0
10656,202.0
10657,165.0
10658,159.0
10659,183.0
10660,118.0
10661,61.0
10662,33.0
10663,44.0
10664,60.0
10665,56.0
10666,68.0
10667,51.0
10668,75.0
10669,72.0
10670,77.0
10671,72.0
10672,69.0
10673,63.0
10674,63.0
10675,60.0
10676,56.0
10677,35.0
10678,24.0
10679,22.0
10680,17.0
10681,12.0
10682,12.0
10683,11.0
10684,63.0
10685,32.0
10686,34.0
10687,32.0
10688,24.0
10689,16.0
10690,29.0
10691,27.0
10692,22.0
10693,20.0
10694,18.0
10695,24.0
10696,18.0
10697,29.0
10698,20.0
10699,28.0
10700,28.0
10701,27.0
10702,27.0
10703,27.0
10704,31.0
10705,28.0
10706,25.0
10707,24.0
10708,32.0
10709,31.0
10710,35.0
10711,70.0
10712,40.0
10713,72.0
10714,59.0
10715,44.0
10716,27.0
10717,31.0
10718,29.0
10719,25.0
10720,22.0
10721,21.0
10722,27.0
10723,32.0
10724,26.0
10725,30.0
10726,25.0
10727,26.0
10728,20.0
10729,16.0
10730,18.0
10731,22.0
10732,27.0
10733,40.0
10734,29.0
10735,58.0
10736,50.0
10737,39.0
10738,46.0
10739,53.0
10740,55.0
10741,50.0
10742,58.0
10743,63.0
10744,58.0
10745,34.0
10746,18.0
10747,16.0
10748,16.0
10749,15.0
10750,83.0
10751,21.0
10752,16.0
10753,8.0
10754,18.0
10755,27.0
10756,48.0
10757,57.0
10758,50.0
10759,45.0
10760,44.0
10761,40.0
10762,53.0
10763,68.0
10764,42.0
10765,37.0
10766,37.0
10767,43.0
10768,40.0
10769,55.0
10770,65.0
10771,66.0
10772,64.0
10773,71.0
10774,69.0
10775,75.0
10776,156.0
10777,70.0
10778,24.0
10779,19.0
10780,24.0
10781,40.0
10782,35.0
10783,45.0
10784,41.0
10785,40.0
10786,42.0
10787,45.0
10788,52.0
10789,57.0
10790,62.0
10791,80.0
10792,134.0
10793,107.0
10794,105.0
10795,140.0
10796,147.0
10797,153.0
10798,138.0
10799,149.0
10800,160.0
10801,159.0
10802,158.0
10803,155.0
10804,174.0
10805,184.0
10806,206.0
10807,217.0
10808,236.0
10809,237.0
10810,250.0
10811,264.0
10812,251.0
10813,255.0
10814,206.0
10815,204.0
10816,213.0
10817,219.0
10818,227.0
10819,212.0
10820,205.0
10821,209.0
10822,215.0
10823,217.0
10824,237.0
10825,226.0
10826,236.0
10827,221.0
10828,222.0
10829,205.0
10830,75.0
10831,32.0
10832,27.0
10833,23.0
10834,19.0
10835,7.0
10836,6.0
10837,7.0
10838,6.0
10839,6.0
10840,5.0
10841,6.0
10842,10.0
10843,11.0
10844,11.0
10845,8.0
10846,7.0
10847,9.0
10848,13.0
10849,14.0
10850,16.0
10851,15.0
10852,19.0
10853,11.0
10854,15.0
10855,20.0
10856,29.0
10857,27.0
